Pelvis,SpineNavel,SpineChest,Neck,ClavicleLeft,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,ClavicleRight,ShoulderRight,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,FootRight,Head,Nose,EyeLeft,EarLeft,EyeRight,EarRight
0.087111734 0.21519299 1.4216878,0.08559639 0.048681617 1.3907259,0.08891837 -0.08071843 1.3509881,0.06887871 -0.28375977 1.3217491,0.09344408 -0.25594324 1.3498224,0.17607415 -0.24778792 1.4571728,0.19023223 -0.036399484 1.6119047,0.3231264 0.12001893 1.5321726,0.30809942 0.20309481 1.4971055,0.2640535 0.25113267 1.4178866,0.28755894 0.21901341 1.4509348,0.04957355 -0.24455392 1.3047949,-0.025309287 -0.18045944 1.2281635,0.0021924693 0.08527255 1.218858,0.21715301 0.13332877 1.1841787,0.31102356 0.14102836 1.2127734,0.32837215 0.12621255 1.1145558,0.31395015 0.10378714 1.1967745,0.17016746 0.2100043 1.4455273,0.09752772 0.5829083 1.434796,0.04616403 0.9029981 1.5986137,0.052539725 1.0457019 1.492657,0.012216732 0.21987186 1.4001907,-0.012560915 0.5971974 1.4340994,-0.03219558 0.89670277 1.6453655,-0.035165396 1.0443199 1.5748206,0.07060134 -0.35875118 1.3020654,0.17131793 -0.44858146 1.2309384,0.15688568 -0.46257168 1.2801282,0.11710329 -0.40401927 1.3774617,0.12769432 -0.4690269 1.2405055,0.011777051 -0.43008098 1.2632762
0.08424432 0.21674246 1.4141781,0.083602354 0.05137281 1.3801788,0.08613018 -0.07836072 1.34303,0.06717789 -0.2813865 1.3178921,0.09140779 -0.2529902 1.3454247,0.17264463 -0.24313197 1.4531461,0.19067322 -0.024843082 1.5960174,0.33885556 0.10001419 1.4929285,0.33493185 0.19012502 1.4799557,0.26278454 0.24736485 1.4355218,0.28734127 0.21541181 1.454673,0.047846563 -0.24274194 1.3001134,-0.026126267 -0.18012276 1.2220424,0.009843092 0.08340222 1.2059134,0.2293817 0.07044315 1.173712,0.31231833 0.039774176 1.1311964,0.30211097 0.020165699 1.033148,0.2890069 0.006859027 1.1252171,0.16697843 0.21149924 1.4381185,0.102103576 0.58472115 1.4427816,0.048495326 0.9122388 1.5875103,0.05757543 1.0455072 1.4709487,0.009639322 0.22147049 1.39259,-0.012415042 0.5971453 1.4325696,-0.031091293 0.89289784 1.6471441,-0.032385837 1.0400046 1.5766964,0.06931559 -0.3565107 1.2997967,0.1690697 -0.44420493 1.2257539,0.15600087 -0.45876014 1.2749774,0.11794371 -0.40174568 1.3734313,0.12606408 -0.4651893 1.2361126,0.010632016 -0.427961 1.2618543
0.08182113 0.22118151 1.4090058,0.084544815 0.05469866 1.3734907,0.08911904 -0.076431885 1.3373106,0.06902984 -0.2814237 1.3149762,0.09361268 -0.25249982 1.3423064,0.1837542 -0.22720928 1.4415271,0.2116484 0.016078785 1.5393842,0.27008188 0.22729841 1.5703799,0.27136257 0.3183111 1.5829916,0.24186504 0.33486027 1.4855814,0.23956358 0.29332498 1.4672765,0.04971032 -0.2426296 1.296487,-0.027451448 -0.18205549 1.2182128,0.025015485 0.08098377 1.2021816,0.2343876 0.01371178 1.1588817,0.30681357 -0.03322149 1.1104966,0.29294544 -0.08480629 1.0243597,0.27732527 -0.06734501 1.1202077,0.1651735 0.21728247 1.4336755,0.11267613 0.59392124 1.4702593,0.05468276 0.93513894 1.5864966,0.0688896 1.0520977 1.4520363,0.0066586286 0.22469744 1.3867599,-0.015274741 0.60240746 1.4366717,-0.041786212 0.9038131 1.6477997,-0.05464216 1.0532626 1.5803148,0.070819154 -0.357449 1.2978411,0.16967875 -0.44179887 1.2164395,0.15751645 -0.45911488 1.2654829,0.121321976 -0.4070162 1.3684933,0.12650342 -0.4634659 1.2266414,0.010732219 -0.4273072 1.2570152
0.0845812 0.21851231 1.4071646,0.08733044 0.052529156 1.3712028,0.09195131 -0.07815595 1.3346035,0.0714101 -0.28261358 1.3122283,0.09602122 -0.2538289 1.3394948,0.18561733 -0.2306143 1.4392816,0.2098386 0.012329653 1.5373282,0.2747382 0.2226397 1.5552199,0.2705349 0.3078545 1.5887717,0.23820385 0.33227175 1.4942092,0.24008253 0.29348218 1.4616027,0.05221569 -0.2438542 1.2938136,-0.025233146 -0.1844437 1.2153965,0.046374034 0.07214494 1.1853931,0.22474056 -0.057107285 1.1468707,0.27829233 -0.13713297 1.125141,0.24744381 -0.17778872 1.0378435,0.24775347 -0.15438282 1.1285393,0.16772611 0.21454889 1.4318143,0.11421234 0.59127754 1.4539008,0.05251623 0.930617 1.5710741,0.066470504 1.0473771 1.436965,0.009605773 0.22208631 1.3849368,-0.015362147 0.59852505 1.4362588,-0.045403905 0.8982982 1.6477467,-0.058690533 1.0473067 1.5802971,0.073004894 -0.35845807 1.2950927,0.17046961 -0.44067854 1.2105587,0.1583062 -0.4595732 1.2588791,0.123081006 -0.4109446 1.3635796,0.12719747 -0.46218964 1.220107,0.012184411 -0.4260054 1.2520972
0.08909185 0.21612322 1.4021667,0.09037657 0.051835924 1.3653871,0.09347529 -0.077659205 1.32882,0.076963894 -0.28061175 1.3061688,0.1011687 -0.2516789 1.3329365,0.19696365 -0.22882989 1.4251311,0.17821057 0.007335096 1.53413,0.26696777 0.18876687 1.4498032,0.2499558 0.2661877 1.494233,0.22771388 0.31197345 1.4058774,0.20684181 0.26802555 1.3875457,0.056878828 -0.24253097 1.2883513,-0.02078145 -0.18438806 1.2109548,0.064210795 0.06542316 1.1797372,0.20367333 -0.10140574 1.1367816,0.24753991 -0.18867573 1.1424994,0.2230527 -0.20396908 1.0465184,0.23487914 -0.20171331 1.1417243,0.17194031 0.21166432 1.4249777,0.11640507 0.5848691 1.4439409,0.051479332 0.9189757 1.5644202,0.067905374 1.0349215 1.431977,0.014383748 0.22014402 1.381597,-0.005019704 0.59393626 1.4297781,-0.033315547 0.8844398 1.6486888,-0.03936584 1.0308087 1.5780045,0.07983765 -0.3556782 1.2888731,0.17556655 -0.43772382 1.2046165,0.16315725 -0.45669252 1.2523257,0.12863415 -0.40891 1.3564265,0.13238026 -0.4585625 1.2138075,0.018785117 -0.42147997 1.2455648
0.09205165 0.21807468 1.4027364,0.091079034 0.0527537 1.3690143,0.09200303 -0.07809095 1.3362408,0.077969834 -0.2813905 1.3110992,0.10156212 -0.25243413 1.338555,0.20028779 -0.22701004 1.4273545,0.15332262 0.01638487 1.5101681,0.24823345 0.17378253 1.3904411,0.24294405 0.24409144 1.4480807,0.22565423 0.33481157 1.4043278,0.19424084 0.27911052 1.3702211,0.057657257 -0.24324936 1.2934016,-0.009531632 -0.18477724 1.2065902,0.082456455 0.062823415 1.1727383,0.18777683 -0.12932922 1.1363031,0.21885335 -0.21281336 1.095319,0.2120458 -0.2661523 1.0104746,0.19989087 -0.20537427 1.0376619,0.1749768 0.21287754 1.4258233,0.12267521 0.587214 1.4479381,0.057587095 0.9228245 1.5665101,0.07607198 1.0315087 1.42781,0.017274395 0.22276117 1.381918,-0.0011487845 0.5972531 1.4315188,-0.019893583 0.8885298 1.6517593,-0.026295166 1.0321729 1.5749571,0.08189379 -0.35638916 1.2929811,0.17718989 -0.43369314 1.2033241,0.16526432 -0.45527822 1.2501651,0.13157755 -0.41315922 1.3572447,0.13404855 -0.45516294 1.2118163,0.020436436 -0.4200802 1.2466891
0.09523018 0.21642527 1.3979526,0.09298929 0.05075434 1.3670925,0.092482515 -0.080981955 1.3388247,0.079987854 -0.28437108 1.3155804,0.10195499 -0.2550712 1.3439168,0.19859058 -0.22870502 1.4344882,0.14076906 0.018474594 1.4953815,0.23937564 0.17075863 1.3725271,0.23200983 0.24767841 1.4205253,0.22709493 0.34856296 1.4057696,0.19495362 0.28376994 1.368633,0.060713947 -0.24652672 1.2962956,0.0026878826 -0.18882866 1.2028174,0.0865525 0.061578825 1.17096,0.18013899 -0.13690634 1.1381696,0.21368085 -0.21957856 1.0977548,0.19014081 -0.26683798 1.0124356,0.18660022 -0.21429096 1.0378517,0.17651692 0.21014784 1.42575,0.124894366 0.5841525 1.4476777,0.055336088 0.92156833 1.5569651,0.08517052 1.025181 1.4166284,0.021930352 0.22208586 1.3728864,0.004529275 0.59527266 1.4289793,-0.01778695 0.8868004 1.6478581,-0.016776644 1.0295798 1.5695937,0.084953375 -0.35950604 1.2987006,0.17685932 -0.4293142 1.200095,0.16730441 -0.4540749 1.2458272,0.13804272 -0.41961703 1.3567257,0.13443214 -0.4518727 1.2090298,0.022252873 -0.42079264 1.2510945
0.09391275 0.21816179 1.3957794,0.093790166 0.051094696 1.3682767,0.0954126 -0.08147216 1.34097,0.082253754 -0.28601843 1.3199552,0.10516194 -0.25630897 1.347459,0.20919603 -0.2246637 1.4285855,0.15207258 0.02056636 1.5019387,0.2385258 0.1729204 1.3686476,0.23075175 0.25038746 1.4165009,0.2255012 0.3519923 1.4036494,0.19841835 0.2902477 1.372941,0.06229409 -0.24818864 1.3008165,0.0037863997 -0.19052428 1.2068528,0.084519796 0.061937124 1.1728814,0.17843693 -0.13796884 1.1428138,0.20967767 -0.22302493 1.104452,0.1931086 -0.27951786 1.0226327,0.18672283 -0.2157082 1.0404569,0.17638046 0.2138436 1.4216429,0.123478234 0.588786 1.4528227,0.053465523 0.93081737 1.5526059,0.08425434 1.0274723 1.4065901,0.019547984 0.22205569 1.372457,0.004455935 0.59709257 1.4286857,-0.013711549 0.8956572 1.641198,-0.013308362 1.0354038 1.5561743,0.08676118 -0.36165845 1.3035729,0.17791158 -0.4279369 1.2008326,0.16730413 -0.45537183 1.2450658,0.13801648 -0.42701638 1.3582618,0.13462824 -0.44994587 1.2081203,0.022497118 -0.41836727 1.251608
0.095908545 0.21528816 1.3986025,0.0928983 0.04950349 1.3677474,0.092400536 -0.081798315 1.3370905,0.079430416 -0.28575388 1.3181478,0.10237334 -0.25587592 1.3451301,0.20418766 -0.22433008 1.428209,0.15195784 0.022470921 1.4961046,0.23915522 0.17818302 1.3687184,0.23020557 0.25549996 1.4159285,0.22510742 0.35674113 1.4033186,0.20080823 0.2962752 1.3736976,0.059387546 -0.24827605 1.2988489,-0.0018442459 -0.19182941 1.2065383,0.07799509 0.05950564 1.1703213,0.17859405 -0.13679653 1.1448828,0.20167276 -0.22271934 1.1037518,0.18867278 -0.2695345 1.0158826,0.18034892 -0.21812195 1.0550977,0.17818877 0.2091497 1.4235573,0.11814731 0.5825664 1.4098152,0.04604531 0.9184103 1.5230948,0.06471209 1.0184219 1.3781294,0.021712847 0.22082348 1.3760997,0.004534835 0.59502965 1.427094,-0.013321873 0.8867973 1.6465062,-0.018263537 1.0246601 1.5597861,0.08392034 -0.36124456 1.3025103,0.17256469 -0.42635694 1.197729,0.16159947 -0.4547064 1.2410415,0.13372469 -0.42909297 1.3547513,0.12898427 -0.4474661 1.2046154,0.01830396 -0.414679 1.2495244
0.094729714 0.21593006 1.3988773,0.09262571 0.050659075 1.3655683,0.09301656 -0.0800402 1.3326019,0.075311385 -0.28358 1.313695,0.09879275 -0.25424773 1.3407884,0.19783399 -0.22973484 1.429345,0.14680243 0.018810406 1.4912175,0.23975618 0.17761652 1.372104,0.22954445 0.25596237 1.4172641,0.22142678 0.35674274 1.4029157,0.20023905 0.29605725 1.3732306,0.05628624 -0.24565995 1.2942644,-0.005793877 -0.19066167 1.2016973,0.074532636 0.061169624 1.1710212,0.18356498 -0.13025844 1.1438333,0.20281541 -0.21762761 1.1038666,0.19481882 -0.27652723 1.0229813,0.18208815 -0.22205248 1.0782123,0.17682435 0.20975344 1.4243386,0.11334367 0.5827332 1.4261831,0.044255003 0.9193169 1.5387932,0.060355686 1.0197415 1.3938712,0.020701371 0.22149979 1.3759177,0.0047185402 0.5954191 1.4285297,-0.013987748 0.8855438 1.649857,-0.020080522 1.0249138 1.5657514,0.07809388 -0.3591436 1.2981284,0.16808298 -0.42470083 1.1948483,0.1570659 -0.45260197 1.2384185,0.1281249 -0.4258455 1.3515589,0.12466424 -0.4461243 1.2016797,0.013389371 -0.41383073 1.2453567
0.0924071 0.21762814 1.394772,0.093127415 0.05254583 1.3600519,0.095818855 -0.077669114 1.3250507,0.07464332 -0.2812737 1.309551,0.09950265 -0.2519102 1.335394,0.19881943 -0.22814833 1.4239547,0.14741124 0.018438205 1.4934589,0.24175078 0.1775574 1.3756487,0.22653781 0.25786483 1.4157702,0.21973859 0.35858822 1.4000239,0.20124221 0.29540956 1.3759581,0.055438466 -0.24332513 1.2902951,-0.015636884 -0.1865719 1.2054956,0.07056078 0.06327389 1.173347,0.17199484 -0.13011315 1.1328983,0.2097076 -0.21984145 1.1211544,0.18538691 -0.26589236 1.035283,0.17607242 -0.21588188 1.0363821,0.17534438 0.21312588 1.4178994,0.1159278 0.5861056 1.4434483,0.04727184 0.92577565 1.5473248,0.0698012 1.0237203 1.4014521,0.017618917 0.22168802 1.3739172,0.0043064747 0.5958978 1.4266292,-0.013521556 0.8857335 1.648722,-0.020479796 1.026499 1.5668728,0.07582576 -0.3571059 1.2949141,0.16170937 -0.42466715 1.1893386,0.15277457 -0.4515874 1.2340219,0.12859394 -0.42226383 1.3477088,0.11874682 -0.446169 1.1985695,0.009210892 -0.4134281 1.2463044
0.09103912 0.21939702 1.3945874,0.090992324 0.054457396 1.3592592,0.093164295 -0.07557483 1.3235948,0.07285282 -0.27912343 1.3065228,0.097414166 -0.2498542 1.3327477,0.19552338 -0.22617711 1.4226487,0.14576209 0.020803675 1.4918644,0.2422379 0.18008488 1.3760564,0.2274195 0.26102662 1.4150158,0.22092652 0.3625508 1.4056236,0.20211144 0.29733184 1.3795592,0.053649873 -0.24111423 1.2873951,-0.01653529 -0.18513201 1.2013667,0.06521577 0.06701787 1.1766444,0.1757059 -0.120529056 1.1326797,0.2160171 -0.20408958 1.1010207,0.20926262 -0.25037396 1.0121589,0.1940331 -0.2090582 1.0545225,0.17385712 0.21435854 1.4180013,0.11631739 0.5876757 1.4423962,0.048515886 0.92660534 1.5491024,0.06901497 1.0275553 1.405009,0.01635848 0.22394045 1.373474,-0.004213428 0.5973021 1.4295218,-0.023761168 0.8858421 1.653099,-0.033252187 1.0279816 1.5739521,0.07442009 -0.35483977 1.2913674,0.16377948 -0.42826828 1.1928494,0.15353028 -0.45245895 1.2387886,0.1257019 -0.41638938 1.3496548,0.120619096 -0.4493815 1.2020316,0.00954625 -0.41434714 1.2442384
0.091378294 0.22104721 1.3954104,0.091552034 0.05593975 1.3607826,0.09388658 -0.07425384 1.3256637,0.07337919 -0.27776867 1.3081504,0.09808855 -0.24857882 1.3343337,0.19869803 -0.22567812 1.4216585,0.1555952 0.020323172 1.4985185,0.24901596 0.18358491 1.3857415,0.23255306 0.26462686 1.423847,0.22538139 0.3652367 1.4075339,0.2067561 0.3003446 1.3854871,0.05410003 -0.23969445 1.2892166,-0.015707605 -0.18355131 1.2029659,0.06267074 0.06984106 1.1797465,0.18341565 -0.111215994 1.1354185,0.23548701 -0.19043216 1.1104149,0.23686513 -0.23601961 1.020936,0.22643942 -0.20347619 1.1103954,0.17425054 0.21624617 1.4187179,0.114120975 0.5892602 1.4421483,0.0446366 0.9277519 1.5493,0.06322847 1.0295026 1.4054868,0.016648732 0.2253765 1.3743931,-0.006733235 0.599258 1.4259845,-0.028672198 0.88751847 1.6497678,-0.03770821 1.0302422 1.5715867,0.0748309 -0.35345384 1.2927847,0.15928939 -0.426671 1.1898582,0.151672 -0.4507621 1.2363648,0.12957099 -0.41446412 1.3484541,0.11681843 -0.44803149 1.2014076,0.0079190135 -0.41355798 1.2493862
0.091418564 0.22087714 1.3945405,0.08988737 0.054967627 1.362935,0.09089361 -0.07603674 1.3302357,0.068427116 -0.27923036 1.3089442,0.0934307 -0.25073123 1.3357004,0.19703987 -0.22830829 1.419832,0.16978714 0.0151504725 1.5116434,0.25913432 0.18616748 1.4068339,0.24302284 0.265378 1.4489846,0.23464796 0.36199927 1.4164441,0.21194564 0.29859996 1.3882582,0.049498998 -0.24058563 1.2906874,-0.021721616 -0.18394916 1.2057108,0.039025713 0.07471953 1.1842926,0.194535 -0.07418826 1.128736,0.24589856 -0.15617582 1.1453037,0.22384858 -0.17981136 1.0500897,0.25017148 -0.1636506 1.1514721,0.17425692 0.21559773 1.4182408,0.11005776 0.5887874 1.4341329,0.036179736 0.9267087 1.5415967,0.05472101 1.0328707 1.4007366,0.016719572 0.22563781 1.373169,-0.006829031 0.5996646 1.4268814,-0.032587804 0.8933996 1.6437416,-0.039315637 1.036262 1.5651785,0.06916498 -0.3547196 1.2921673,0.1533323 -0.4284442 1.1890979,0.14633217 -0.4521307 1.2359794,0.12496922 -0.41478282 1.3480194,0.111090966 -0.45003775 1.2012846,0.002247192 -0.41586977 1.249983
0.08981359 0.22108407 1.3953005,0.08726693 0.05615492 1.3628868,0.08669875 -0.0745312 1.3315558,0.066300556 -0.2768193 1.3089373,0.09074184 -0.24840334 1.3359219,0.1922053 -0.22669892 1.4218142,0.18326838 0.018536374 1.5088768,0.27383858 0.19781768 1.4227588,0.25056362 0.26545712 1.478576,0.2433581 0.354047 1.4289157,0.2136443 0.29265863 1.3939077,0.04724738 -0.23841181 1.2908742,-0.025344282 -0.18225929 1.2076122,0.030598175 0.07625958 1.1869192,0.20703144 -0.036413543 1.1151282,0.2774166 -0.08579886 1.1615072,0.25823236 -0.096307896 1.06385,0.2475049 -0.1256785 1.1357826,0.17286243 0.21561149 1.4166214,0.113581106 0.5872083 1.4429723,0.048903532 0.9264224 1.5464767,0.064523384 1.032112 1.4059584,0.014924802 0.22601894 1.3760746,-0.006972898 0.59859836 1.4279572,-0.026681686 0.8930825 1.6415033,-0.0360938 1.037143 1.5671091,0.06782593 -0.35183567 1.2917743,0.14750913 -0.43146694 1.1906091,0.14180271 -0.4524844 1.2386426,0.124509506 -0.40928093 1.3486562,0.1056609 -0.45179433 1.2051718,-0.00070619583 -0.4140156 1.2551714
0.08651697 0.22438064 1.397502,0.083920404 0.058571532 1.3643341,0.08348742 -0.07271366 1.3320448,0.06264083 -0.27643055 1.3116095,0.087693065 -0.24757992 1.3380435,0.1861654 -0.22267516 1.4277381,0.17524926 0.026844546 1.5067214,0.24966224 0.2259487 1.4505327,0.24473158 0.29777932 1.5066367,0.23599803 0.3694791 1.4340138,0.21217024 0.3253519 1.3980839,0.043142613 -0.23797198 1.293408,-0.03132155 -0.18204275 1.2105381,0.0022917243 0.08216244 1.1930946,0.19247994 -0.008463852 1.121096,0.2845165 -0.042836174 1.123721,0.27134982 -0.055333506 1.0246925,0.26709154 -0.07794596 1.0993319,0.16979 0.21859142 1.4199238,0.108107045 0.5924815 1.4401727,0.042400748 0.93306494 1.5460749,0.05684068 1.0393149 1.4045198,0.011426024 0.22960104 1.3772832,-0.0124138165 0.60418236 1.4303802,-0.033979397 0.89960134 1.6461904,-0.046770517 1.0445827 1.5719517,0.063897744 -0.35205987 1.2950441,0.14473124 -0.43057284 1.1925597,0.14018886 -0.4516205 1.2410511,0.12316118 -0.4080785 1.3517525,0.103375055 -0.4520298 1.2078723,-0.0038935244 -0.41655153 1.2594442
0.08633867 0.22496817 1.3973848,0.08373752 0.059065625 1.3641472,0.08334227 -0.072259605 1.331668,0.06240251 -0.27603906 1.3106679,0.08742472 -0.24725172 1.3372498,0.18590894 -0.22249827 1.4271007,0.1751966 0.027160972 1.5062124,0.24983956 0.22638576 1.4502203,0.24636522 0.29744792 1.5074925,0.23728627 0.3721699 1.4379333,0.21343455 0.32724786 1.399286,0.042960696 -0.23749933 1.2925029,-0.031170323 -0.18104945 1.2095706,-0.000660358 0.08388196 1.1951548,0.1952257 0.0068163425 1.1222178,0.29218537 -0.009164356 1.1260334,0.28726548 -0.017528526 1.0257605,0.29400405 -0.030328022 1.1175419,0.16965324 0.21916012 1.4198549,0.107028656 0.59331536 1.4364117,0.039400853 0.9344936 1.5399371,0.055235162 1.0404012 1.3981361,0.011210248 0.23020552 1.3771224,-0.012638196 0.6048983 1.4311088,-0.03383159 0.899951 1.647843,-0.046977732 1.045146 1.5738604,0.06365212 -0.35167527 1.293909,0.14202511 -0.4319418 1.1907332,0.13779211 -0.45269433 1.2394155,0.12283595 -0.40833306 1.3501723,0.10052832 -0.45271412 1.2066935,-0.005590804 -0.4153565 1.2594882
0.08467578 0.2205566 1.3955504,0.082713164 0.055665493 1.3588154,0.081280954 -0.0760584 1.3290019,0.05867871 -0.27964994 1.3114579,0.08345868 -0.2506622 1.337917,0.17439473 -0.22741991 1.4354665,0.17269303 0.021857575 1.5150807,0.25135952 0.22357272 1.478162,0.24749604 0.307038 1.5146805,0.23605889 0.3747236 1.4387983,0.21955565 0.30991903 1.4005576,0.04000354 -0.24133155 1.292246,-0.033542868 -0.1814559 1.2115294,-0.002683917 0.08285652 1.1947094,0.21188554 0.08349443 1.1361516,0.3054378 0.08297311 1.1063609,0.28977388 0.07910849 1.0070853,0.30174044 0.05528251 1.0974704,0.16738148 0.214228 1.4195387,0.10714601 0.587966 1.439849,0.044769987 0.92993927 1.5419787,0.0649133 1.0412395 1.4053079,0.010096416 0.22626339 1.373919,-0.012040997 0.59999126 1.4309206,-0.03590769 0.8967941 1.6439505,-0.044702638 1.0423579 1.5706357,0.05946026 -0.35547486 1.2961679,0.14271715 -0.43648028 1.1978751,0.1367243 -0.45640293 1.2466255,0.116798304 -0.41038242 1.3556983,0.10089378 -0.45741254 1.2124712,-0.007518474 -0.4204233 1.260144
0.08631333 0.21738712 1.3983219,0.08275759 0.053537697 1.3633034,0.08156611 -0.07620713 1.3299122,0.06005166 -0.27784526 1.3082126,0.084617555 -0.24954666 1.3349642,0.17442945 -0.23279403 1.4333785,0.16205885 0.0134830475 1.5144904,0.25802815 0.19744608 1.4480387,0.24151236 0.27512076 1.4913489,0.22586277 0.3652336 1.4473324,0.20804727 0.2943791 1.3991734,0.0412489 -0.2395216 1.2900764,-0.034453522 -0.1827991 1.210623,-0.0022693537 0.07951751 1.2000158,0.20753185 0.12220111 1.1467309,0.29148787 0.08583683 1.1133465,0.28088954 0.070023306 1.0154096,0.28245807 0.06359262 1.1088022,0.16838476 0.21057443 1.4218647,0.1078495 0.58172214 1.4242283,0.044319212 0.918452 1.5325931,0.062431693 1.0385097 1.4052087,0.012305908 0.22353044 1.3770922,-0.012301998 0.5949059 1.427996,-0.036570504 0.8852382 1.644828,-0.045811817 1.0313636 1.5757134,0.06112237 -0.35270768 1.2914045,0.14372869 -0.4411547 1.2011949,0.1368863 -0.4572206 1.2507885,0.116442725 -0.40346202 1.3550633,0.101760395 -0.46022102 1.2165937,-0.0058107823 -0.41866416 1.2595961
0.08706568 0.21762455 1.4064133,0.08524869 0.05255057 1.3730166,0.08701923 -0.0766976 1.3353013,0.06270922 -0.27842546 1.3083768,0.08806903 -0.2510041 1.3356935,0.179093 -0.23978344 1.4347001,0.17904732 0.006252274 1.5214686,0.28612578 0.1841439 1.4519377,0.27745274 0.25982514 1.5015495,0.24976031 0.3481724 1.4587219,0.22254 0.2705716 1.4065167,0.044047747 -0.23921818 1.2914256,-0.029100869 -0.17648515 1.213141,0.013014175 0.08548361 1.1969936,0.21390381 0.16961125 1.1553614,0.29949835 0.216797 1.160652,0.30682567 0.21830703 1.0606612,0.3132158 0.18955755 1.1455117,0.16987231 0.21208808 1.4292738,0.10953209 0.5851177 1.4364295,0.050558083 0.924993 1.5435376,0.06933443 1.0447507 1.414752,0.0123953 0.22261702 1.385799,-0.012702802 0.5966512 1.4305701,-0.03249743 0.89094436 1.6455684,-0.0396901 1.036318 1.572813,0.062676564 -0.35319105 1.2894725,0.14960468 -0.4437383 1.2042768,0.14035112 -0.45904607 1.2539991,0.11506571 -0.40325361 1.3568176,0.10669164 -0.46255428 1.218067,-0.003207788 -0.4198562 1.2554713
0.085254796 0.21658853 1.4030957,0.084865406 0.052374497 1.3704597,0.088146575 -0.075795695 1.3320253,0.06650373 -0.276612 1.3052667,0.0913599 -0.24903841 1.3324279,0.17946094 -0.23623747 1.4327863,0.17926951 -0.0017310977 1.5435185,0.2726893 0.19042811 1.5019909,0.30060482 0.27255964 1.5273147,0.2902287 0.30160543 1.4307148,0.27530518 0.2622226 1.4041389,0.04747249 -0.23787451 1.2884072,-0.02643831 -0.17770694 1.2099929,-0.006524317 0.085536554 1.1985905,0.17469236 0.20550106 1.1618068,0.25945774 0.25324434 1.1601782,0.27035874 0.2552329 1.0611223,0.27078027 0.26157314 1.1534283,0.16760291 0.21186665 1.4258722,0.1133787 0.5831046 1.4456372,0.060647152 0.9208324 1.5555315,0.07715575 1.0435629 1.4307365,0.0109978765 0.22084646 1.3825572,-0.012281701 0.5928188 1.4265969,-0.032103337 0.8885415 1.6358794,-0.03879577 1.0348867 1.5673031,0.06740856 -0.3509286 1.2864801,0.15311468 -0.44360805 1.2039841,0.14412585 -0.4573658 1.2538747,0.119682394 -0.398906 1.3545665,0.11047285 -0.46177652 1.2184416,0.0015466438 -0.41793904 1.2549373
